scenario,forecast_basis,horizon,metric,unit,draws,seed,mean,median,p05,p10,p25,p75,p90,p95,probability_zero,probability_zero_or_negative,probability_negligible,probability_gt_100k,probability_gt_500k,probability_gt_1m,probability_gt_5m,evidence_status
redirect_dominant,probability_weighted,year_1,cause_directed_cash,USD,200000,69530560842,37434.7650093,10539.7186028,0,0,673.162070255,44461.492612,110181.883756,167289.140044,0.181225,0.181225,0.181225,0.11295,0.00128,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,personal_income_transfers,USD,200000,69530560842,697.550450362,70.5236870055,0,0,2.33778081269,483.503454818,1786.98497234,3403.92869619,0.181225,0.181225,0.181225,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,donation_displacement,USD,200000,69530560842,686.579078219,128.319499113,0,0,8.45416309822,602.640906812,1796.87732282,3174.21839843,0.181225,0.181225,0.181225,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,timing_only_shifts,USD,200000,69530560842,186.548623764,16.1472107156,0,0,0,134.777341063,489.247319953,921.478353632,0.31119,0.31119,0.31119,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,unmatched_fallback_cash,USD,200000,69530560842,141186.84597,106939.380555,0,0,25290.0981168,216524.206087,336393.803685,416660.70892,0.181225,0.181225,0.181225,0.51941,0.021765,1e-05,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,processor_fees,USD,200000,69530560842,1113.78653188,290.376166805,0,0,18.1837767611,1255.05625749,3206.69560982,5037.95738468,0.181225,0.181225,0.181225,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,refund_losses,USD,200000,69530560842,28.9206385468,3.15158313729,0,0,0.184402879958,17.5971301686,61.9870607191,123.907686763,0.181225,0.181225,0.181225,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,chargeback_losses,USD,200000,69530560842,16.1096831697,1.55166320865,0,0,0.0888434929427,9.00969128572,33.1075367798,68.0576661788,0.181225,0.181225,0.181225,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,failed_settlement_losses,USD,200000,69530560842,1145.5506403,190.535441674,0,0,9.91257869613,969.840679878,2976.1032664,5289.28678987,0.181225,0.181225,0.181225,1.5e-05,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,bonus_transfer_fees,USD,200000,69530560842,6.38377887548,1.2566267948,0,0,0.0733242353073,7.13839025006,20.3399255131,32.6745435126,0.18197,0.18177,0.18197,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,cloud_costs,USD,200000,69530560842,866.108012003,668.389732373,74.5528705248,129.203214467,296.752200822,1261.76057673,1917.8823255,2327.49961898,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,api_costs,USD,200000,69530560842,864.324253962,670.3293765,73.033241777,127.41016673,295.394597482,1254.03016441,1915.79277492,2323.53213334,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,support_cash_costs,USD,200000,69530560842,1882.34715669,1388.16069793,147.207001932,260.204666241,608.663952755,2727.43923354,4315.87167257,5294.03724512,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,review_cash_costs,USD,200000,69530560842,1361.92224859,1014.81638181,111.128289592,192.949214161,450.355083881,1969.63769052,3094.51875637,3794.85421622,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,legal_cash_costs,USD,200000,69530560842,931.577701736,665.954142693,67.8967392662,120.083784706,288.01877313,1349.44815819,2179.85182564,2687.78819131,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,security_cash_costs,USD,200000,69530560842,930.880459949,666.638700629,68.6665915921,121.514498076,287.823335791,1345.48385262,2171.71655268,2684.90221738,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,cash_operating_costs,USD,200000,69530560842,9147.9111057,7083.0181933,684.691784155,1193.06952964,2714.82729716,13391.0829873,19737.6465011,24287.7409895,0,0,0,5.5e-05,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,net_causal_cash,USD,200000,69530560842,19461.8727429,592.906844746,-6027.53680525,-4063.89458186,-1922.29058858,21136.8928412,66083.5178271,107063.550344,0,0.47725,0.659655,0.05649,0.00012,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,ordinary_action_hours,hours,200000,69530560842,22.0765224112,1.55923393447,0,0,0.0456941300263,11.9380220267,49.3812302192,100.988515688,0.181225,0.181225,0.181225,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,skilled_work_hours,hours,200000,69530560842,5.78347467473,0.324957768876,0,0,0.00878497568667,2.68400929574,11.9937560291,25.9427610282,0.181225,0.181225,0.181225,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,support_review_coordination_hours,hours,200000,69530560842,21053.6656693,19100.6855214,2771.53596843,4709.86632786,10129.3789025,29841.02686,40311.4544794,46584.8413477,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,completed_direct_trades,commitments,200000,69530560842,14.6061500866,1.40770668176,0,0,0.0475140510534,9.55124361506,35.3145568499,68.1250270008,0.181225,0.181225,0.181225,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,completed_same_action_coacts,groups,200000,69530560842,0.488027828667,0.0303479721088,0,0,0.000863616639359,0.243089752816,1.05552758269,2.23032301479,0.181225,0.181225,0.181225,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,completed_complementary_role_coacts,groups,200000,69530560842,0.112921974167,0.00574308654303,0,0,0.000149734842221,0.0491682627881,0.227477815082,0.499438519869,0.181225,0.181225,0.181225,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,completed_dietary_animal_product,commitments_or_groups,200000,69530560842,3.44239830482,0.32925790824,0,0,0.0111283540583,2.24338731023,8.30827089541,16.0259855877,0.181225,0.181225,0.181225,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,completed_consumption_change,commitments_or_groups,200000,69530560842,2.75391864385,0.263406326592,0,0,0.00890268324663,1.79470984818,6.64661671633,12.8207884701,0.181225,0.181225,0.181225,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,completed_transport_carbon,commitments_or_groups,200000,69530560842,2.52442542353,0.241455799376,0,0,0.00816079297608,1.64515069417,6.09273198997,11.7523894309,0.181225,0.181225,0.181225,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,completed_skilled_work,commitments_or_groups,200000,69530560842,3.73243887337,0.301022659706,0,0,0.00970239474542,2.16903117693,8.49778646923,17.1972713665,0.181225,0.181225,0.181225,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,completed_learning_forecasting_strategic_reasoning,commitments_or_groups,200000,69530560842,2.75391864385,0.263406326592,0,0,0.00890268324663,1.79470984818,6.64661671633,12.8207884701,0.181225,0.181225,0.181225,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,successful_dac_projects,projects,200000,69530560842,0.380699681324,0.0705931045618,0,0,0.00829532521964,0.268354626377,0.732843304817,1.38953159404,0.181225,0.181225,0.181225,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,lapsed_dac_projects,projects,200000,69530560842,18.2374987052,8.34944291047,0.52149312091,1.04185621247,2.98890977332,20.7824625292,43.8943318038,67.0246924841,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,dac_project_funding,USD,200000,69530560842,1090.28366708,202.230150137,0,0,14.4283104107,1216.64004209,2983.19824907,4377.56705697,0.181225,0.181225,0.181225,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,dac_project_target,USD,200000,69530560842,122444.759225,24378.8251234,835.272031898,1851.89490403,6509.90223541,86345.0222637,253415.385025,476620.247638,0,0,0,0.224465,0.04714,0.01919,0.001435,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,dac_gross_threshold,USD,200000,69530560842,132042.036895,25468.2282062,859.27473137,1906.44486814,6722.91918184,92170.3110934,272756.444789,512714.250611,0,0,0,0.235905,0.05153,0.02145,0.00166,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,dac_required_surcharge,USD_internal_threshold_component,200000,69530560842,9597.27766954,1016.43387746,23.8830652416,54.2825247683,210.67919244,5098.23612641,18826.8015522,37775.3263357,0,0,0,0.015675,0.00132,0.000295,1.5e-05,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,dac_surcharge_inflow,USD_internal_transfer,200000,69530560842,86.2746659807,8.34887396439,0,0,0.429606736162,72.8289627905,278.381596363,410.444817834,0.181225,0.181225,0.181225,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,dac_bonus_liability_locked,USD_internal_liability,200000,69530560842,551.162104044,138.334113671,0,0,8.88139778983,764.270525688,2135.26867482,2500,0.181225,0.181225,0.181225,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,dac_bonus_liability_released,USD_internal_liability,200000,69530560842,64.9306829359,11.4592671139,0,0,0.798728838286,70.9115406201,178.871979231,262.60220423,0.181225,0.181225,0.181225,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,dac_bonus_paid,USD_internal_transfer,200000,69530560842,486.231421108,123.892808087,0,0,7.83537895748,664.179117666,1824.86248092,2277.13882299,0.18197,0.18177,0.18197,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,dac_reserve_cash,USD_reserve_state,200000,69530560842,2100.04324487,2393.80847044,599.982539181,1029.86978732,1946.17971319,2493.98048143,2500,2500,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,dac_free_reserve,USD_reserve_state,200000,69530560842,2100.04324487,2393.80847044,599.982539181,1029.86978732,1946.17971319,2493.98048143,2500,2500,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69530560842,2283.05079365,0,0,0,0,0,0,13767.5796003,0.92003,0.92003,0.92003,0.002005,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,dac_pledge_principal,USD,200000,69530560842,10007.1931672,2552.26292033,0,0,165.273831691,13923.224339,38720.4602589,43297.5416857,0.181225,0.181225,0.181225,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,dac_returned_or_cancelled_principal,USD,200000,69530560842,8830.6348341,2286.60803517,0,0,146.438780858,12087.0340892,32971.1895091,39227.0352322,0.18186,0.18177,0.18186,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,dac_incremental_funding_caused_by_bonus,USD,200000,69530560842,16.2339290997,0,0,0,0,2.5136474612,23.372614817,67.0028283357,0.516645,0.516645,0.516645,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_1,dac_funding_lost_to_surcharge,USD,200000,69530560842,756.1004461,13.7141455786,0,0,0.395032116565,136.353967388,1027.57015101,2842.16197672,0.181225,0.181225,0.181225,0.0001,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_5_annual,gross_planned_principal,USD,200000,69530560842,1457988.79535,1045909.2227,0,0,224832.18545,2244480.8172,3581183.05829,4443212.53143,0.181225,0.181225,0.181225,0.79249,0.65922,0.51203,0.03046,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_5_annual,redirect_cleared_principal,USD,200000,69530560842,274191.39453,73909.0726004,0,0,3978.34527797,324575.207686,811865.519272,1237580.08984,0.181225,0.181225,0.181225,0.454835,0.174625,0.07301,0.000105,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_5_annual,redirect_settled_principal,USD,200000,69530560842,265669.086731,71583.3930362,0,0,3852.34109584,313820.498773,785570.524407,1196755.29015,0.181225,0.181225,0.181225,0.449405,0.169105,0.069265,8e-05,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_5_annual,redirect_matcher_addon_cash,USD,200000,69530560842,30904.750437,5811.18389386,0,0,271.37904176,30073.6038397,88759.2136694,148197.049804,0.181225,0.181225,0.181225,0.08632,0.002555,3e-05,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_5_annual,redirect_payment_settlement_loss,USD,200000,69530560842,9479.3335094,1539.87445253,0,0,75.1968014464,7969.64856943,24605.9237797,43909.1145449,0.181225,0.181225,0.181225,0.013245,0.000155,5e-06,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_5_annual,new_cash,USD,200000,69530560842,20434.0934112,3649.82487204,0,0,279.718637068,18079.0645077,55602.0387699,97416.9219385,0.181225,0.181225,0.181225,0.048135,0.001045,1.5e-05,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_5_annual,rescued_cash,USD,200000,69530560842,222707.364492,59222.4049302,0,0,3174.58747137,261818.131154,657430.98702,1006366.27067,0.181225,0.181225,0.181225,0.41927,0.13974,0.05069,1e-05,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_5_annual,within_high_impact_reallocation,USD,200000,69530560842,42961.7222386,8503.10133749,0,0,430.523790017,41176.0794261,118451.98404,200407.072597,0.181225,0.181225,0.181225,0.12053,0.00858,0.000845,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_5_annual,cause_directed_cash,USD,200000,69530560842,308455.870137,84279.1580917,0,0,5207.00768402,363991.595685,910133.547463,1384878.08483,0.181225,0.181225,0.181225,0.47456,0.19433,0.087435,0.000395,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_5_annual,personal_income_transfers,USD,200000,69530560842,5848.69223765,591.313991046,0,0,19.6013929679,4053.99050578,14983.1816911,28540.6329142,0.181225,0.181225,0.181225,0.006095,1.5e-05,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_5_annual,donation_displacement,USD,200000,69530560842,5116.35500566,830.327786023,0,0,62.9900960237,4188.80981699,13214.1652604,24027.0844435,0.181225,0.181225,0.181225,0.003545,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_5_annual,timing_only_shifts,USD,200000,69530560842,1390.08892696,105.493156386,0,0,0,914.233352814,3557.89566281,6869.77184835,0.31119,0.31119,0.31119,6e-05,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_5_annual,unmatched_fallback_cash,USD,200000,69530560842,1183797.40082,896645.57542,0,0,212047.745748,1815472.1895,2820532.66167,3493539.79018,0.181225,0.181225,0.181225,0.791205,0.640785,0.465975,0.007685,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_5_annual,processor_fees,USD,200000,69530560842,9174.39442321,2331.32313014,0,0,142.180170143,10276.5991162,26454.7164352,41690.0187337,0.181225,0.181225,0.181225,0.00575,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_5_annual,refund_losses,USD,200000,69530560842,190.571177573,17.3837471485,0,0,1.33296249038,99.030972502,380.381341026,798.440916027,0.181225,0.181225,0.181225,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_5_annual,chargeback_losses,USD,200000,69530560842,105.349210713,8.59959897819,0,0,0.633701139746,50.8293151528,202.003932485,434.7682509,0.181225,0.181225,0.181225,0,0,0,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_5_annual,failed_settlement_losses,USD,200000,69530560842,9577.79982031,1577.83450521,0,0,80.5280834959,8092.87773061,24893.8989598,44283.3266244,0.181225,0.181225,0.181225,0.013375,0.000155,5e-06,0,prior_driven_synthetic_not_empirical
redirect_dominant,probability_weighted,year_5_annual,bonus_transfer_fees,USD,200000,69530560842,6.03305772048,2.22375678601,0,0,0.458846867624,6.02248785004,13.466544388,21.1477202512,0.18195,0.1818,0.18195,0,0,0,0,prior_driven_synthetic_not_empirical
