scenario,forecast_basis,year,metric,unit,draws,seed,mean,median,p05,p10,p90,p95,probability_positive
redirect_dominant,conditional,2,dac_bonus_liability_locked,USD_internal_liability,200000,69520560823,918.278209306,777.085743341,64.3292822934,138.2680579,1778.9462642,1904.44160225,1
redirect_dominant,conditional,2,dac_bonus_liability_released,USD_internal_liability,200000,69520560823,191.196608737,105.021885491,5.96988962534,12.086734963,393.838618879,682.93843021,1
redirect_dominant,conditional,2,dac_bonus_paid,USD_internal_transfer,200000,69520560823,727.081600569,570.389210506,42.4001859744,95.2627213762,1584.85290815,1696.17571665,0.990485
redirect_dominant,conditional,2,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69520560823,52523.7250028,0,0,0,176449.580268,237511.114618,0.486715
redirect_dominant,conditional,2,dac_free_reserve,USD_reserve_state,200000,69520560823,1449.89381017,1313.23823556,328.43856495,368.75310863,2423.71719914,2489.22690928,1
redirect_dominant,conditional,2,dac_funding_lost_to_surcharge,USD,200000,69520560823,8283.18538971,1108.5264251,2.67876467999,9.81248054753,18761.664898,38582.3263572,1
redirect_dominant,conditional,2,dac_gross_threshold,USD,200000,69520560823,661320.235528,184616.625128,11707.8956742,21155.7186289,1445515.61636,2582099.70387,1
redirect_dominant,conditional,2,dac_incremental_funding_caused_by_bonus,USD,200000,69520560823,12.1138527583,0,0,0,19.2099880838,44.2299847377,0.373365
redirect_dominant,conditional,2,dac_pledge_principal,USD,200000,69520560823,16831.6899684,14227.131933,1211.03768687,2589.22791568,32538.6323451,36306.1837262,1
redirect_dominant,conditional,2,dac_project_funding,USD,200000,69520560823,3061.01971011,1672.24946737,109.500822037,217.139030015,6303.45040408,10884.0127906,1
redirect_dominant,conditional,2,dac_project_target,USD,200000,69520560823,578244.281816,161180.874275,11468.5657873,20506.3001349,1259945.13678,2248654.35202,1
redirect_dominant,conditional,2,dac_required_surcharge,USD_internal_threshold_component,200000,69520560823,83075.9537119,23329.9620567,234.435758604,641.022036205,185360.702896,330421.701256,1
redirect_dominant,conditional,2,dac_reserve_cash,USD_reserve_state,200000,69520560823,1449.89381017,1313.23823556,328.43856495,368.75310863,2423.71719914,2489.22690928,1
redirect_dominant,conditional,2,dac_returned_or_cancelled_principal,USD,200000,69520560823,13363.3110569,10457.3453219,791.863932133,1761.63995686,28802.1819525,31542.5536249,0.991
redirect_dominant,conditional,2,dac_surcharge_inflow,USD_internal_transfer,200000,69520560823,407.359201321,234.887405197,2.63193861367,7.85906206393,842.702877281,1415.32623629,1
redirect_dominant,conditional,2,lapsed_dac_projects,projects,200000,69520560823,87.9972001266,52.8176078441,9.69388048108,14.2069403318,193.319661043,279.261674197,1
redirect_dominant,conditional,2,successful_dac_projects,projects,200000,69520560823,0.997895352968,0.444863094457,0.0817278204887,0.122389177083,1.64219042991,2.70492288542,1
redirect_dominant,conditional,3,_gross_threshold,USD,200000,69520560823,1094194.34097,305537.758891,19292.9161575,35293.3981581,2388076.92293,4263119.70394,1
redirect_dominant,conditional,3,_project_target,USD,200000,69520560823,953321.653805,265730.630562,18907.6354871,33807.6840062,2077206.84712,3707240.95874,1
redirect_dominant,conditional,3,_reserve_capacity_probability,indicator,200000,69520560823,0.62556,1,0,0,1,1,0.62556
redirect_dominant,conditional,3,_reserve_exhaustion_probability,indicator,200000,69520560823,0,0,0,0,0,0,0
redirect_dominant,conditional,3,_surcharge_rate,proportion,200000,69520560823,0.129136512744,0.15,0.02,0.0424590280756,0.15,0.15,1
redirect_dominant,conditional,3,dac_bonus_liability_locked,USD_internal_liability,200000,69520560823,868.717320164,595.223058125,104.007823297,218.303762073,1469.12702242,2155.45377467,1
redirect_dominant,conditional,3,dac_bonus_liability_released,USD_internal_liability,200000,69520560823,273.818044233,96.7665067905,9.85368811666,19.8179784392,588.634182572,1052.23945019,1
redirect_dominant,conditional,3,dac_bonus_paid,USD_internal_transfer,200000,69520560823,594.899275931,416.718642536,89.8760911944,173.745126816,1207.12569696,1350.01572358,0.998915
redirect_dominant,conditional,3,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69520560823,97254.1986517,39023.9477223,0,0,288450.363181,388099.310834,0.62556
redirect_dominant,conditional,3,dac_free_reserve,USD_reserve_state,200000,69520560823,1475.77180896,1012.23004434,219.046122842,262.201202372,2440.10883634,3397.65671322,1
redirect_dominant,conditional,3,dac_funding_lost_to_surcharge,USD,200000,69520560823,13769.3843995,2981.97830969,5.18755057999,22.0280787494,31256.1433201,61314.9428749,1
redirect_dominant,conditional,3,dac_gross_threshold,USD,200000,69520560823,1094194.34097,305537.758891,19292.9161575,35293.3981581,2388076.92293,4263119.70394,1
redirect_dominant,conditional,3,dac_incremental_funding_caused_by_bonus,USD,200000,69520560823,5.86314882094,0,0,0,8.49205813193,19.4177839317,0.26714
redirect_dominant,conditional,3,dac_pledge_principal,USD,200000,69520560823,15907.9172656,10962.4436417,1950.72073875,4089.09796292,27709.9864171,39359.6437506,1
redirect_dominant,conditional,3,dac_project_funding,USD,200000,69520560823,4335.70299081,1562.62671766,180.132423639,347.679654948,9284.37737437,16581.0929063,1
redirect_dominant,conditional,3,dac_project_target,USD,200000,69520560823,953321.653805,265730.630562,18907.6354871,33807.6840062,2077206.84712,3707240.95874,1
redirect_dominant,conditional,3,dac_required_surcharge,USD_internal_threshold_component,200000,69520560823,140872.687167,39770.068627,378.907632879,1442.89657194,310912.455499,554723.048531,1
redirect_dominant,conditional,3,dac_reserve_cash,USD_reserve_state,200000,69520560823,1475.77180896,1012.23004434,219.046122842,262.201202372,2440.10883634,3397.65671322,1
redirect_dominant,conditional,3,dac_returned_or_cancelled_principal,USD,200000,69520560823,10951.4370001,7722.39328672,1686.18573158,3049.76161972,22130.9260803,25767.5733115,0.99901
